https://catalog.data.gov/dataset/nyserda-electric-vehicle-drive-clean-rebate-data-beginning-2017,education,1678361070884308921
https://catalog.data.gov/dataset/motor-carrier-inspections,education,1678361082842110046
https://catalog.data.gov/dataset/subway-lines,education,1678361091898338351
https://catalog.data.gov/dataset/facilities-database,education,1678361100429772722
https://catalog.data.gov/dataset/occupational-health-record-keeping-system-ohrs,education,1678361109074865008
https://catalog.data.gov/dataset/city-boundary-of-los-angeles,education,1678361129015607868
https://catalog.data.gov/dataset/veterans-affairs-central-cancer-registry-vaccr,health,1678361138322055883
https://catalog.data.gov/dataset/restaurant-inspections,transport,1678361159892585012
https://catalog.data.gov/dataset/covid-19-student-survey,transport,1678361188794564835
https://catalog.data.gov/dataset/corporate-data-warehouse-cdw,education,1678361206753309647
https://catalog.data.gov/dataset/vsrr-provisional-drug-overdose-death-counts,transport,1678361219833417023
https://catalog.data.gov/dataset/la-county-covid-cases,education,1678361232896642827
https://catalog.data.gov/dataset/real-estate-across-the-united-states-rexus-lease,transport,1678361248084543598
https://catalog.data.gov/dataset/piers-shipping-information,transport,1678361283818614636
https://catalog.data.gov/dataset/precincts-current,education,1678361294148602767
https://catalog.data.gov/dataset/tiger-line-shapefile-2019-nation-u-s-current-tribal-census-tract-national,climate_environment,1678361303495189045
https://catalog.data.gov/dataset/global-landslide-catalog-export,transport,1678361312587620739
https://catalog.data.gov/dataset/2015-street-tree-census-tree-data,education,1678361344688036143
https://catalog.data.gov/dataset/south-america-geologic-map-geo6ag,education,1678361361739838204
https://catalog.data.gov/dataset/guide-to-data-standards-gds,education,1678361367652925438
https://catalog.data.gov/dataset/taxi-trips,education,1678361391797807580
https://catalog.data.gov/dataset/food-truck-zones-3dda0,transport,1678361412548496697
https://catalog.data.gov/dataset/monthly-traffic-volume-trends,transport,1678361419989480998
https://catalog.data.gov/dataset/petroleum-other-liquids-data-and-statistics,education,1678361427973869120
https://catalog.data.gov/dataset/lost-found-adoptable-pets,transport,1678361433681006721
https://catalog.data.gov/dataset/2020-presidential-general-election-results,transport,1678361439994695528
https://catalog.data.gov/dataset/dairy-data,education,1678361455200731465
https://catalog.data.gov/dataset/ssa-disability-claim-data,education,1678361465228812559
https://catalog.data.gov/dataset/residential-energy-consumption-survey-recs-files-all-data-2015,education,1678361475411345672
https://catalog.data.gov/dataset/workers-compensation-claims-data,transport,1678361486221511164
url,category,timestamp
https://catalog.data.gov/dataset/electric-vehicle-population-data,transport,1678361574503311150
https://catalog.data.gov/dataset/crime-data-from-2020-to-present,education,1678361583625678273
https://catalog.data.gov/dataset/motor-vehicle-collisions-crashes,education,1678361591073153144
https://catalog.data.gov/dataset/alzheimers-disease-and-healthy-aging-data,transport,1678361596905975421
https://catalog.data.gov/dataset/demographic-statistics-by-zip-code,education,1678361611242439617
https://catalog.data.gov/dataset/auto-sales,transport,1678361622763690888
https://catalog.data.gov/dataset/real-estate-sales-2001-2018,transport,1678361637371087059
https://catalog.data.gov/dataset/national-flood-hazard-layer-nfhl,finance,1678361664140588261
https://catalog.data.gov/dataset/meteorite-landings,transport,1678361668519943839
https://catalog.data.gov/dataset/tax-lien-sale-lists,education,1678361679981246347
https://catalog.data.gov/dataset/air-traffic-passenger-statistics,education,1678361684167170883
https://catalog.data.gov/dataset/hud-low-and-moderate-income-areas,finance,1678361688952221860
https://catalog.data.gov/dataset/usgs-water-quality-data-for-the-nation-national-water-information-system-nwis,education,1678361696108031855
https://catalog.data.gov/dataset/air-quality,education,1678361722672159000
https://catalog.data.gov/dataset/warehouse-and-retail-sales,transport,1678361729656367189
https://catalog.data.gov/dataset/trips-by-distance,education,1678361736525801737
https://catalog.data.gov/dataset/nypd-shooting-incident-data-historic,education,1678361742549291402
https://catalog.data.gov/dataset/soil-survey-geographic-database-ssurgo,Agriculture,1678361747544680302
https://catalog.data.gov/dataset/blm-national-public-land-survey-system-polygons-national-geospatial-data-asset-ngda,education,1678361755479647245
https://catalog.data.gov/dataset/electric-vehicle-charging-stations,transport,1678361763273348133
https://catalog.data.gov/dataset/listing-of-active-businesses,education,1678361767872867499
https://catalog.data.gov/dataset/retail-food-stores,transport,1678361786282606846
https://catalog.data.gov/dataset/national-parks,education,1678361791864420852
https://catalog.data.gov/dataset/usdhs-fema-100-year-flood-zones,finance,1678361810201790104
https://catalog.data.gov/dataset/electric-vehicle-title-and-registration-activity,transport,1678361815556654817
https://catalog.data.gov/dataset/li-ion-battery-aging-datasets,education,1678361820438597449
https://catalog.data.gov/dataset/motor-carrier-registrations-census-files,transport,1678361825729062504
https://catalog.data.gov/dataset/center-for-medicare-medicaid-services-cms-medicare-claims-data,transport,1678361832319684236
https://catalog.data.gov/dataset/popular-baby-names,education,1678361849436270585
https://catalog.data.gov/dataset/diabetes,education,1678361869108361863
https://catalog.data.gov/dataset/accidental-drug-related-deaths-2012-2018,transport,1678361882933099741
https://catalog.data.gov/dataset/2010-census-populations-by-zip-code,education,1678361888103025498
https://catalog.data.gov/dataset/medicare-monthly-enrollment,transport,1678361907920718678
https://catalog.data.gov/dataset/traffic-violations,transport,1678361913577962131
